5.70	5361
5.79	5309
0.77	5308
5.56	5295
8.85	5286
5.36	5261
8.86	5223
5.46	5193
5.38	5186
9.89	5144
13.19	5132
5.37	5085
5.43	5078
5.60	5033
5.54	5000
12.81	4994
5.61	4904
13.74	4883
14.28	4863
8.83	4839
5.42	4829
12.26	4815
8.84	4784
ddddd	4746
5.55	4714
ddtd	4670
8.90	4643
9.70	4641
13.36	4577
14.65	4549
0.76	4452
8.92	4427
9.33	4406
9.71	4378
9.07	4373
11.36	4369
8.99	4365
9.14	4341
8.91	4298
8.93	4295
9.25	4289
11H	4288
14.47	4265
10.62	4247
8.94	4193
13.91	4147
10.80	4138
12H	4039
33	4002
10.44	3983
14.09	3800
dtdd	3777
9.05	3723
11.91	3701
9.88	3701
11.53	3688
pt	3646
16.30	3639
9.01	3632
9.13	3628
9.00	3622
9.04	3592
9.32	3509
15.20	3499
12.99	3493
10.25	3484
12.10	3436
34	3432
9.03	3431
9.17	3426
9.02	3353
9.43	3325
0.69	3307
9.08	3307
14.83	3302
9.09	3273
P	3191
9.24	3148
15.02	3118
0.66	3094
0.68	3073
0.67	3051
16.48	3027
9.93	3025
11.89	3017
14.29	3010
9.51	3002
9.12	2994
12.44	2976
9.20	2945
9.11	2924
15.38	2917
9.10	2916
ttd	2881
15.93	2853
13.01	2836
9.69	2835
9.61	2825
9.19	2806
9.28	2804
0.64	2802
9.53	2798
9.35	2798
14.46	2794
tdt	2791
9.26	2754
9.18	2737
15.75	2722
16.85	2701
9.29	2696
12.07	2645
0.63	2635
12.46	2633
9.50	2624
9.31	2586
9.21	2586
10.26	2583
9.96	2581
9.27	2566
12.18	2550
9.23	2518
15.57	2488
13.54	2485
9.22	2455
9.85	2441
0.65	2409
9.80	2407
10.81	2407
10.98	2403
9.87	2382
9.95	2359
9.94	2340
tp	2330
9.30	2323
14.84	2284
9.97	2283
35	2280
9.90	2278
13.56	2273
9.91	2228
qdd	2226
9.48	2210
dh	2185
9.36	2164
16.12	2159
9.86	2137
17.03	2136
9.78	2130
9.65	2122
11.71	2111
9.98	2103
9.66	2099
9.54	2088
9.72	2088
9.79	2087
36	2084
9.38	2082
9.44	2074
15.01	2066
9.92	2034
9.39	2021
14.11	2020
9.42	2019
9.40	2016
9.62	2012
9.68	2005
9.49	1997
9.37	1992
9.74	1968
9.47	1962
9.76	1961
9.75	1954
10.16	1949
9.82	1935
9.60	1927
9.67	1923
9.56	1901
11.63	1885
9.45	1883
9.81	1859
9.64	1855
9.57	1851
13H	1850
9.63	1849
9.41	1839
9.46	1833
9.83	1799
10.06	1780
9.59	1776
9.84	1768
9.73	1767
9.77	1760
12.14	1746
12.83	1730
9.55	1710
14.64	1695
12.17	1689
11.81	1687
9.58	1664
12.11	1659
13.17	1649
0.62	1649
16.67	1642
11.34	1639
12.62	1630
10.43	1609
15.56	1602
13.38	1587
13.72	1566
11.16	1536
16.66	1498
16.11	1490
11.99	1482
12.28	1476
ddp	1475
0.61	1472
11.18	1431
tddd	1390
14.27	1381
10.08	1376
12.12	1376
12.25	1375
12.15	1368
12.13	1368
16H	1361
13.93	1358
11.45	1335
15.39	1316
17H	1285
dtq	1283
37	1283
12.16	1269
12.80	1266
10.00	1259
11.26	1255
12.36	1220
38	1211
15.19	1207
0.38	1170
9.99	1162
12.06	1152
11.73	1149
14.66	1146
12.98	1133
12.65	1115
13.35	1107
0.46	1096
13.90	1078
11.44	1067
18H	1063
0.60	1057
12.91	1056
13.75	1053
10.17	1043
13.20	1032
10.71	1017
11.08	1014
15H	1014
dhept	1006
10.24	1001
dddq	1000
10.61	976
12.19	972
dqt	969
10.15	965
12.43	963
10.90	960
14.08	943
12.47	936
10.18	933
12.20	931
14H	925
11.52	906
12.05	894
17.22	890
15.74	889
qq	888
10.53	887
13.02	875
13.57	842
0.59	841
12.54	840
ddtt	839
11.37	838
12.73	838
13.53	835
10.79	829
14.48	829
16.29	828
11.92	824
pq	824
0.57	821
heptd	818
11.88	816
12.00	814
17.21	811
14.82	811
13.16	810
12.24	808
17.40	791
11.00	778
dtdt	776
13.28	772
10.63	769
15.21	765
13.46	757
14.19	756
13.39	751
13.09	742
10.05	742
11.55	736
10.01	736
12.23	735
10.12	735
10.19	734
40	730
39	727
13.10	725
12.04	718
13.89	716
14.45	710
16.21	710
13.71	702
12.97	698
14.12	697
15.94	696
13.03	695
0.58	694
10.14	691
16.84	689
12.61	689
12.66	689
13.22	688
10.97	688
13.15	671
12.79	670
17.58	670
12.03	662
12.55	660
10.20	659
12.84	655
12.29	655
14.01	654
12.21	654
10.45	654
13.21	650
10.89	647
11.70	641
15.03	633
0.49	631
10.13	629
12.42	627
10.35	621
12.78	619
10.42	619
14.26	615
16.49	614
13.34	612
14.07	611
13.04	611
13.12	610
14.30	610
12.92	609
13.06	609
0.41	608
12.85	607
13.94	603
13.83	601
13.40	601
12.22	600
11.87	595
14.06	595
13.14	594
12.48	593
13.11	593
0.54	589
10.23	588
10.09	588
13.52	588
11.79	587
13.76	587
ddddt	585
tdq	584
13.58	583
12.02	581
12.88	580
13.64	577
14.20	575
14.05	575
12.60	575
12.94	575
0.56	572
11.98	571
12.89	570
12.95	567
11.33	566
14.03	566
13.08	564
12.96	556
13.33	554
13.23	554
13.99	551
10.11	551
14.13	549
12.70	548
10.27	546
12.41	546
15.66	542
12.30	542
12.72	541
13.59	539
12.90	538
10.60	536
15.37	524
12.77	523
12.59	522
13.07	521
13.98	520
11.93	517
13.81	517
11.74	516
0.50	516
hd	515
11.15	514
13.51	513
10.21	511
12.01	510
15.84	510
11.97	508
13.60	508
12.87	508
13.13	507
10.78	507
14.14	506
16.39	503
0.52	503
13.95	502
12.93	501
13.82	501
12.86	500
13.24	500
17.04	498
12.71	495
19H	494
13.26	494
16.94	492
12.40	488
12.68	488
13.30	487
13.27	485
15.00	485
11.80	484
14.25	483
13.88	483
13.32	483
13.31	481
14.00	481
11.86	481
16.76	480
13.25	479
12.76	479
14.17	479
13.05	477
14.04	475
12.75	475
11.43	474
13.77	474
0.42	473
12.56	473
12.69	472
10.22	471
11.56	470
11.94	469
16.31	469
12.57	469
11.75	468
13.78	468
14.18	467
11.51	466
12.35	465
13.29	465
12.67	463
ttt	463
13.65	460
12.58	460
13.97	459
42	458
15.29	454
15.11	452
13.44	451
41	450
11.69	448
10.64	447
12.49	447
dpd	446
12.34	446
11.85	445
11.47	444
12.31	444
11.64	443
14.85	443
10.46	441
16.57	441
13.70	440
13.45	440
14.74	438
11.95	438
12.50	436
11.77	435
0.55	435
14.63	434
14.50	433
10.10	431
qdt	431
14.02	431
10.36	430
14.56	430
10.65	429
12.39	428
14.23	428
14.44	428
11.84	427
15.76	426
0.53	423
14.15	423
13.48	422
0.37	421
11.82	421
11.46	420
14.21	420
11.38	419
13.84	419
13.42	416
12.37	415
11.62	415
12.53	415
10.82	415
13.85	413
14.22	413
13.61	412
13.43	411
17.77	411
17.76	410
13.69	410
12.32	410
13.41	409
10.59	408
13.49	408
11.13	407
0.28	407
13.66	407
12.52	405
13.80	405
11.96	404
17.02	404
14.49	404
14.24	403
11.76	402
12.33	401
12.74	401
0.35	401
14.16	401
13.47	400
11.27	400
11.50	399
12.51	399
13.50	399
16.86	397
13.79	395
13.63	395
13.87	394
10.72	393
11.14	393
11.32	393
11.40	390
10.77	388
13.86	388
13.68	386
11.78	386
11.58	386
ttq	385
15.55	384
11.29	382
11.83	381
11.59	379
11.11	379
14.38	377
0.29	377
12.38	377
13.96	377
10.34	377
11.61	376
11.65	375
11.66	375
13.62	373
11.48	373
14.67	373
13.67	373
11.57	372
16.47	372
15.92	367
14.31	366
10.96	366
11.68	365
11.42	364
11.67	363
11.12	362
10.41	359
11.49	358
16.02	358
11.01	353
17.00	352
15.18	351
14.37	348
10.66	347
0.34	346
14.58	345
20H	345
11.60	344
10.38	343
11.41	341
15.58	341
0.40	340
10.58	338
17.95	336
10.57	334
14.81	334
11.09	334
10.02	333
11.19	331
11.30	330
10.76	330
10.52	328
11.28	326
10.04	323
10.55	322
10.49	321
10.40	321
11.39	319
14.32	318
10.47	318
11.25	313
10.31	313
14.36	312
10.28	312
0.33	312
10.67	312
10.37	312
11.07	311
10.30	311
17.31	310
14.43	309
dqdd	307
11.04	307
10.39	306
10.48	305
14.68	303
10.95	303
44	301
11.31	299
16.03	299
14.93	298
15.40	297
16.10	297
11.06	297
10.70	294
0.43	294
16.13	290
11.10	288
pdd	288
10.03	286
10.51	285
10.54	285
0.48	284
0.30	283
11.02	282
0.51	282
17.12	279
10.91	278
dddp	278
11.23	276
11.24	276
11.05	274
14.60	274
14.92	274
15.22	273
16.65	273
10.86	273
14.35	272
11.20	271
qtd	271
0.45	271
15.04	269
10.83	269
16.20	269
11.21	268
15.48	268
10.56	267
14.33	267
ddtdd	267
10.32	267
10.69	264
11.22	263
14.61	263
10.85	262
21H	261
10.68	260
14.99	259
14.51	258
10.29	255
10.50	254
14.62	254
17.18	253
43	252
10.84	252
14.40	251
14.80	251
0.27	250
14.79	249
10.88	248
14.69	248
16.28	247
14.73	247
17.01	246
15.47	245
0.36	245
14.55	242
14.77	240
14.42	239
10.33	238
th	236
16.58	236
15.36	236
14.76	235
14.57	234
17.20	233
14.41	232
10.87	231
ddtq	230
10.92	226
14.34	225
14.78	223
16.99	223
11.03	222
14.52	220
0.26	218
14.39	216
10.94	216
10.75	215
14.54	214
16.83	212
10.74	211
0.32	210
10.93	207
14.86	206
0.47	204
dddtd	202
14.98	202
14.75	200
10.73	200
dtp	199
ddddq	199
16.32	198
15.95	197
14.59	196
14.53	192
tddt	192
15.73	189
14.70	189
14.72	186
14.94	183
15.17	181
14.71	180
14.87	179
15.10	179
14.91	177
0.44	177
16.98	176
16.68	175
14.97	175
15.05	174
16.50	173
18.13	173
16.27	173
16.46	172
22H	170
24H	170
14.96	167
45	167
dttd	163
16.81	163
0.20	162
ddh	160
15.77	160
15.35	159
ddqd	159
15.54	158
14.95	158
15.65	158
0.39	158
15.42	157
16.14	155
0.25	153
0.24	152
46	152
16.56	150
15.41	147
15.06	147
18.31	146
15.28	145
15.91	144
15.09	144
17.49	143
14.89	142
15.30	139
tdp	139
17.13	138
17.67	137
16.64	135
15.12	134
qddd	134
15.13	134
0.19	133
14.88	133
15.07	132
dtdq	132
18.50	132
15.16	131
15.23	130
ttdd	130
15.46	130
16.95	128
15.64	126
15.59	126
17.17	126
16.87	126
23H	126
17.39	125
14.90	124
17.05	124
16.82	123
25H	123
tqd	123
15.45	123
16.26	121
17.32	121
15.53	121
15.08	120
16.80	120
15.31	117
16.25	116
15.32	116
16.17	116
16.33	115
15.49	115
0.31	114
16.19	113
15.15	113
15.90	113
17.14	113
dtddd	112
15.14	112
15.44	112
15.34	112
15.60	111
18.68	111
17.19	111
15.69	110
16.63	109
15.33	108
15.98	108
0.16	107
16.38	106
15.67	106
16.45	103
15.43	103
16.96	103
15.24	102
15.26	101
15.72	100
16.09	99
48	99
16.07	99
15.52	99
27H	98
15.25	98
16.75	96
15.51	96
15.27	95
15.85	95
ht	95
15.61	95
19.41	94
ddtdt	93
17.23	92
15.97	92
15.78	91
tdddd	91
17.30	90
18.86	89
15.83	88
17.06	87
23.07	87
15.70	87
15.71	86
16.69	86
0.21	86
15.96	86
16.72	85
15.86	85
16.08	84
28H	84
16.34	84
15.50	84
15.63	83
16.15	83
15.68	83
16.01	82
16.91	82
15.62	82
17.94	81
16.18	80
qp	79
16.59	79
15.89	79
16.77	79
26H	78
15.99	78
16.06	77
17.16	76
16.40	76
17.29	76
17.86	76
16.73	74
16.22	74
16.93	73
16.62	72
16.61	71
18.49	71
16.04	71
23.08	71
47	70
16.35	70
16.88	70
17.59	70
16.24	69
16.79	68
15.81	68
17.57	67
20.88	67
16.70	67
18.32	66
ddqt	66
15.82	66
15.87	65
dttt	64
50	63
16.41	63
16.23	63
16.97	63
15.88	63
dddtt	62
16.37	61
16.74	61
dddddd	60
ttdt	60
16.00	59
16.51	58
16.53	58
16.16	58
19.23	58
16.05	57
16.52	57
17.15	57
16.92	57
29H	57
16.43	56
19.02	56
dqq	56
15.79	55
16.55	55
22.16	55
15.80	55
qdq	55
16.90	54
17.43	54
17.85	54
16.60	54
16.36	53
16.42	52
16.44	52
19.78	52
16.89	52
16.54	52
17.28	51
19.05	49
0.23	49
0.22	49
23.44	48
17.75	48
19.96	47
18.22	47
18.48	46
49	46
17.08	46
17.33	46
16.71	45
0.17	45
17.11	44
17.47	44
18.59	44
tdtd	43
17.41	43
0.09	42
18.69	41
23.26	41
tqt	41
17.09	41
dpdd	41
qddt	40
20.15	39
30H	39
16.78	38
19.04	37
18.87	37
17.74	37
17.38	36
21.24	36
21.25	36
tddq	35
18.04	35
19.60	35
25.40	34
20.51	33
17.10	32
19.22	31
20.87	31
17.07	31
20.28	31
20.33	31
21.61	30
18.67	29
24.54	28
ptd	28
dddddt	28
18.85	28
20.14	28
20.70	28
22.34	27
23.25	27
19.42	27
17.78	27
18.12	27
0.12	27
19.97	27
20.32	26
dqdt	26
17.46	26
0.18	26
29.86	26
19.03	26
18.70	25
23.45	25
21.06	24
17.24	24
52	24
17.96	24
dtddt	23
17.68	23
22.35	23
18.84	23
18.80	23
22.17	23
18.14	22
17.35	22
54	21
17.25	21
25.39	21
21.79	21
37.18	21
17.56	21
17.60	21
22.89	20
22.53	20
17.93	20
18.41	20
18.88	20
21.43	20
pdt	20
17.55	20
17.44	20
26.41	20
17.34	20
20.69	19
25.46	19
19.00	19
18.51	19
32H	19
25.41	19
qtt	19
21.97	19
19.59	19
dpt	19
17.79	18
22.15	18
17.66	18
17.37	18
31H	18
17.64	18
51	18
26.19	17
17.36	17
23.62	17
21.50	17
17.27	17
18.10	17
44.69	17
18.89	17
25.27	17
0.15	17
25.45	17
19.95	16
25.64	16
20.68	16
34H	16
24.53	16
tdtt	16
17.42	16
18.23	16
17.53	16
17.73	16
18.66	15
18.33	15
18.77	15
18.78	15
21.96	15
21.62	15
18.30	15
23.09	15
18.71	15
21.98	15
28.57	15
20.52	15
21.42	15
35H	15
17.54	15
17.84	14
17.92	14
18.76	14
19.14	14
23.43	14
0.08	14
17.87	14
17.62	14
17.51	14
17.48	14
21.23	14
18.81	14
17.26	14
18.74	13
21.49	13
17.90	13
19.77	13
19.40	13
17.80	13
21.44	13
17.45	13
18.21	13
tpd	13
19.58	13
21.89	13
21.07	13
19.38	13
17.50	13
19.62	12
33.70	12
23.06	12
22.33	12
33H	12
22.71	12
20.89	12
17.91	12
25.35	12
33.51	12
35.71	12
25.82	12
19.43	12
36H	12
19.79	12
21.45	12
26.00	12
19.24	12
19.44	12
24.73	12
36.26	12
19.32	12
23.80	12
19.01	12
24.36	12
19.36	11
18.34	11
25.81	11
53	11
18.28	11
20.31	11
33.33	11
27.65	11
21.60	11
22.14	11
21.59	11
18.16	11
31.30	11
18.15	11
46.52	11
24.18	11
19.34	11
18.90	11
26.92	11
18.52	11
25.44	10
23.10	10
22.52	10
23.18	10
24.17	10
20.50	10
23.81	10
29.85	10
20.35	10
21.39	10
25.08	10
17.82	10
24.91	10
22.91	10
20.30	10
25.09	10
19.09	10
22.90	10
20.04	10
46.71	10
17.52	10
22.07	10
26.01	10
18.11	10
26.37	10
21.52	10
19.06	10
21.80	10
18.97	10
18.91	10
18.03	9
24.55	9
18.35	9
20.05	9
